suicides/100k pop,country-year,HDI for year,gdp_for_year,gdp_per_capita,generation
23.71,United States2012,0.912,"16,155,255,000,000",55170,Millenials
17.25,United States2012,0.912,"16,155,255,000,000",55170,Millenials
9.13,United States2012,0.912,"16,155,255,000,000",55170,Generation X
7.02,United States2012,0.912,"16,155,255,000,000",55170,Boomers
5.96,United States2012,0.912,"16,155,255,000,000",55170,Millenials
4.41,United States2012,0.912,"16,155,255,000,000",55170,Millenials
3.76,United States2012,0.912,"16,155,255,000,000",55170,Silent
1.07,United States2012,0.912,"16,155,255,000,000",55170,Generation Z
0.42,United States2012,0.912,"16,155,255,000,000",55170,Generation Z
38.25,United States2013,0.9129999999999999,"16,691,517,000,000",56520,Silent
27.77,United States2013,0.9129999999999999,"16,691,517,000,000",56520,Boomers
27.08,United States2013,0.9129999999999999,"16,691,517,000,000",56520,Generation X
23.67,United States2013,0.9129999999999999,"16,691,517,000,000",56520,Millenials
17.17,United States2013,0.9129999999999999,"16,691,517,000,000",56520,Millenials
8.99,United States2013,0.9129999999999999,"16,691,517,000,000",56520,Generation X
7.48,United States2013,0.9129999999999999,"16,691,517,000,000",56520,Boomers
6.13,United States2013,0.9129999999999999,"16,691,517,000,000",56520,Millenials
4.49,United States2013,0.9129999999999999,"16,691,517,000,000",56520,Millenials
3.75,United States2013,0.9129999999999999,"16,691,517,000,000",56520,Silent
1.19,United States2013,0.9129999999999999,"16,691,517,000,000",56520,Generation Z
0.7,United States2013,0.9129999999999999,"16,691,517,000,000",56520,Generation Z
38.85,United States2014,0.915,"17,427,609,000,000",58531,Silent
28.59,United States2014,0.915,"17,427,609,000,000",58531,Boomers
27.37,United States2014,0.915,"17,427,609,000,000",58531,Generation X
24.0,United States2014,0.915,"17,427,609,000,000",58531,Millenials
18.01,United States2014,0.915,"17,427,609,000,000",58531,Millenials
9.63,United States2014,0.915,"17,427,609,000,000",58531,Generation X
7.83,United States2014,0.915,"17,427,609,000,000",58531,Boomers
6.34,United States2014,0.915,"17,427,609,000,000",58531,Millenials
4.56,United States2014,0.915,"17,427,609,000,000",58531,Millenials
4.11,United States2014,0.915,"17,427,609,000,000",58531,Silent
1.3,United States2014,0.915,"17,427,609,000,000",58531,Generation Z
0.74,United States2014,0.915,"17,427,609,000,000",58531,Generation Z
38.81,United States2015,0.9209999999999999,"18,120,714,000,000",60387,Silent
28.11,United States2015,0.9209999999999999,"18,120,714,000,000",60387,Boomers
27.93,United States2015,0.9209999999999999,"18,120,714,000,000",60387,Generation X
24.86,United States2015,0.9209999999999999,"18,120,714,000,000",60387,Millenials
19.27,United States2015,0.9209999999999999,"18,120,714,000,000",60387,Millenials
9.76,United States2015,0.9209999999999999,"18,120,714,000,000",60387,Generation X
8.18,United States2015,0.9209999999999999,"18,120,714,000,000",60387,Boomers
6.7,United States2015,0.9209999999999999,"18,120,714,000,000",60387,Millenials
5.23,United States2015,0.9209999999999999,"18,120,714,000,000",60387,Millenials
4.58,United States2015,0.9209999999999999,"18,120,714,000,000",60387,Silent
1.2,United States2015,0.9209999999999999,"18,120,714,000,000",60387,Generation Z
0.78,United States2015,0.9209999999999999,"18,120,714,000,000",60387,Generation Z
71.15,Uruguay1990,0.6920000000000001,"9,298,839,655",3281,G.I. Generation
30.08,Uruguay1990,0.6920000000000001,"9,298,839,655",3281,G.I. Generation
22.12,Uruguay1990,0.6920000000000001,"9,298,839,655",3281,Silent
13.36,Uruguay1990,0.6920000000000001,"9,298,839,655",3281,Generation X
12.5,Uruguay1990,0.6920000000000001,"9,298,839,655",3281,Boomers
10.0,Uruguay1990,0.6920000000000001,"9,298,839,655",3281,G.I. Generation
8.83,Uruguay1990,0.6920000000000001,"9,298,839,655",3281,G.I. Generation
3.91,Uruguay1990,0.6920000000000001,"9,298,839,655",3281,Silent
3.57,Uruguay1990,0.6920000000000001,"9,298,839,655",3281,Boomers
2.92,Uruguay1990,0.6920000000000001,"9,298,839,655",3281,Generation X
1.14,Uruguay1990,0.6920000000000001,"9,298,839,655",3281,Generation X
1.09,Uruguay1990,0.6920000000000001,"9,298,839,655",3281,Generation X
76.36,Uruguay1993,0.705,"15,002,106,518",5180,G.I. Generation
37.12,Uruguay1993,0.705,"15,002,106,518",5180,Silent
25.38,Uruguay1993,0.705,"15,002,106,518",5180,Boomers
22.06,Uruguay1993,0.705,"15,002,106,518",5180,Boomers
17.15,Uruguay1993,0.705,"15,002,106,518",5180,Generation X
15.4,Uruguay1993,0.705,"15,002,106,518",5180,G.I. Generation
9.83,Uruguay1993,0.705,"15,002,106,518",5180,Silent
8.65,Uruguay1993,0.705,"15,002,106,518",5180,Boomers
4.88,Uruguay1993,0.705,"15,002,106,518",5180,Boomers
3.92,Uruguay1993,0.705,"15,002,106,518",5180,Generation X
1.49,Uruguay1993,0.705,"15,002,106,518",5180,Millenials
0.78,Uruguay1993,0.705,"15,002,106,518",5180,Millenials
74.14,Uruguay1994,0.711,"17,474,647,792",5984,G.I. Generation
41.49,Uruguay1994,0.711,"17,474,647,792",5984,Silent
26.97,Uruguay1994,0.711,"17,474,647,792",5984,Boomers
25.33,Uruguay1994,0.711,"17,474,647,792",5984,Boomers
12.36,Uruguay1994,0.711,"17,474,647,792",5984,Generation X
10.07,Uruguay1994,0.711,"17,474,647,792",5984,G.I. Generation
9.42,Uruguay1994,0.711,"17,474,647,792",5984,Silent
6.14,Uruguay1994,0.711,"17,474,647,792",5984,Boomers
3.86,Uruguay1994,0.711,"17,474,647,792",5984,Generation X
3.1,Uruguay1994,0.711,"17,474,647,792",5984,Boomers
1.12,Uruguay1994,0.711,"17,474,647,792",5984,Millenials
0.0,Uruguay1994,0.711,"17,474,647,792",5984,Millenials
91.49,Uruguay1995,0.711,"19,297,663,097",6555,G.I. Generation
38.1,Uruguay1995,0.711,"19,297,663,097",6555,Silent
23.58,Uruguay1995,0.711,"19,297,663,097",6555,Generation X
23.31,Uruguay1995,0.711,"19,297,663,097",6555,Boomers
15.91,Uruguay1995,0.711,"19,297,663,097",6555,Generation X
15.78,Uruguay1995,0.711,"19,297,663,097",6555,G.I. Generation
8.35,Uruguay1995,0.711,"19,297,663,097",6555,Silent
7.12,Uruguay1995,0.711,"19,297,663,097",6555,Boomers
6.89,Uruguay1995,0.711,"19,297,663,097",6555,Generation X
6.63,Uruguay1995,0.711,"19,297,663,097",6555,Generation X
0.78,Uruguay1995,0.711,"19,297,663,097",6555,Millenials
0.0,Uruguay1995,0.711,"19,297,663,097",6555,Millenials
49.38,Uruguay1996,0.718,"20,515,543,039",6914,G.I. Generation
39.73,Uruguay1996,0.718,"20,515,543,039",6914,Silent
22.19,Uruguay1996,0.718,"20,515,543,039",6914,Boomers
21.55,Uruguay1996,0.718,"20,515,543,039",6914,Generation X
17.66,Uruguay1996,0.718,"20,515,543,039",6914,Generation X
11.49,Uruguay1996,0.718,"20,515,543,039",6914,G.I. Generation
8.32,Uruguay1996,0.718,"20,515,543,039",6914,Silent
7.03,Uruguay1996,0.718,"20,515,543,039",6914,Boomers
5.28,Uruguay1996,0.718,"20,515,543,039",6914,Generation X
3.43,Uruguay1996,0.718,"20,515,543,039",6914,Generation X
1.48,Uruguay1996,0.718,"20,515,543,039",6914,Millenials
0.39,Uruguay1996,0.718,"20,515,543,039",6914,Millenials
81.1,Uruguay1997,0.7290000000000001,"23,969,823,010",8012,G.I. Generation
46.59,Uruguay1997,0.7290000000000001,"23,969,823,010",8012,Silent
26.15,Uruguay1997,0.7290000000000001,"23,969,823,010",8012,Generation X
25.47,Uruguay1997,0.7290000000000001,"23,969,823,010",8012,Boomers
18.03,Uruguay1997,0.7290000000000001,"23,969,823,010",8012,Generation X
10.28,Uruguay1997,0.7290000000000001,"23,969,823,010",8012,Silent
9.31,Uruguay1997,0.7290000000000001,"23,969,823,010",8012,G.I. Generation
6.13,Uruguay1997,0.7290000000000001,"23,969,823,010",8012,Generation X
5.91,Uruguay1997,0.7290000000000001,"23,969,823,010",8012,Boomers
4.19,Uruguay1997,0.7290000000000001,"23,969,823,010",8012,Generation X
0.38,Uruguay1997,0.7290000000000001,"23,969,823,010",8012,Millenials
0.37,Uruguay1997,0.7290000000000001,"23,969,823,010",8012,Millenials
90.56,Uruguay1998,0.737,"25,385,928,198",8420,G.I. Generation
49.76,Uruguay1998,0.737,"25,385,928,198",8420,Silent
30.84,Uruguay1998,0.737,"25,385,928,198",8420,Boomers
30.59,Uruguay1998,0.737,"25,385,928,198",8420,Generation X
17.72,Uruguay1998,0.737,"25,385,928,198",8420,Generation X
13.59,Uruguay1998,0.737,"25,385,928,198",8420,G.I. Generation
9.38,Uruguay1998,0.737,"25,385,928,198",8420,Boomers
7.93,Uruguay1998,0.737,"25,385,928,198",8420,Silent
6.52,Uruguay1998,0.737,"25,385,928,198",8420,Generation X
5.73,Uruguay1998,0.737,"25,385,928,198",8420,Generation X
1.46,Uruguay1998,0.737,"25,385,928,198",8420,Millenials
0.0,Uruguay1998,0.737,"25,385,928,198",8420,Millenials
104.89,Uruguay1999,0.7390000000000001,"23,983,945,191",7903,G.I. Generation
41.63,Uruguay1999,0.7390000000000001,"23,983,945,191",7903,Silent
26.5,Uruguay1999,0.7390000000000001,"23,983,945,191",7903,Boomers
20.66,Uruguay1999,0.7390000000000001,"23,983,945,191",7903,Generation X
18.21,Uruguay1999,0.7390000000000001,"23,983,945,191",7903,Generation X
8.57,Uruguay1999,0.7390000000000001,"23,983,945,191",7903,Silent
7.27,Uruguay1999,0.7390000000000001,"23,983,945,191",7903,Boomers
7.06,Uruguay1999,0.7390000000000001,"23,983,945,191",7903,G.I. Generation
3.88,Uruguay1999,0.7390000000000001,"23,983,945,191",7903,Generation X
3.46,Uruguay1999,0.7390000000000001,"23,983,945,191",7903,Generation X
1.13,Uruguay1999,0.7390000000000001,"23,983,945,191",7903,Millenials
0.36,Uruguay1999,0.7390000000000001,"23,983,945,191",7903,Millenials
95.84,Uruguay2000,0.742,"22,823,255,802",7483,G.I. Generation
56.97,Uruguay2000,0.742,"22,823,255,802",7483,Silent
35.84,Uruguay2000,0.742,"22,823,255,802",7483,Boomers
25.44,Uruguay2000,0.742,"22,823,255,802",7483,Generation X
23.21,Uruguay2000,0.742,"22,823,255,802",7483,Generation X
9.48,Uruguay2000,0.742,"22,823,255,802",7483,G.I. Generation
8.21,Uruguay2000,0.742,"22,823,255,802",7483,Boomers
7.24,Uruguay2000,0.742,"22,823,255,802",7483,Silent
5.54,Uruguay2000,0.742,"22,823,255,802",7483,Generation X
5.03,Uruguay2000,0.742,"22,823,255,802",7483,Generation X
0.75,Uruguay2000,0.742,"22,823,255,802",7483,Millenials
0.72,Uruguay2000,0.742,"22,823,255,802",7483,Millenials
77.33,Uruguay2001,0.747,"20,898,788,417",6827,Silent
48.11,Uruguay2001,0.747,"20,898,788,417",6827,Silent
32.12,Uruguay2001,0.747,"20,898,788,417",6827,Boomers
19.38,Uruguay2001,0.747,"20,898,788,417",6827,Millenials
18.45,Uruguay2001,0.747,"20,898,788,417",6827,Generation X
10.37,Uruguay2001,0.747,"20,898,788,417",6827,Boomers
9.55,Uruguay2001,0.747,"20,898,788,417",6827,Silent
8.35,Uruguay2001,0.747,"20,898,788,417",6827,Silent
5.91,Uruguay2001,0.747,"20,898,788,417",6827,Generation X
5.1,Uruguay2001,0.747,"20,898,788,417",6827,Millenials
1.08,Uruguay2001,0.747,"20,898,788,417",6827,Millenials
0.37,Uruguay2001,0.747,"20,898,788,417",6827,Millenials
115.05,Uruguay2002,0.7490000000000001,"13,606,494,599",4439,Silent
57.9,Uruguay2002,0.7490000000000001,"13,606,494,599",4439,Silent
39.82,Uruguay2002,0.7490000000000001,"13,606,494,599",4439,Boomers
34.04,Uruguay2002,0.7490000000000001,"13,606,494,599",4439,Generation X
29.72,Uruguay2002,0.7490000000000001,"13,606,494,599",4439,Millenials
16.47,Uruguay2002,0.7490000000000001,"13,606,494,599",4439,Silent
14.63,Uruguay2002,0.7490000000000001,"13,606,494,599",4439,Silent
9.59,Uruguay2002,0.7490000000000001,"13,606,494,599",4439,Boomers
6.77,Uruguay2002,0.7490000000000001,"13,606,494,599",4439,Millenials
5.86,Uruguay2002,0.7490000000000001,"13,606,494,599",4439,Generation X
1.12,Uruguay2002,0.7490000000000001,"13,606,494,599",4439,Millenials
0.72,Uruguay2002,0.7490000000000001,"13,606,494,599",4439,Millenials
89.54,Uruguay2003,0.752,"12,045,631,093",3929,Silent
53.1,Uruguay2003,0.752,"12,045,631,093",3929,Silent
27.93,Uruguay2003,0.752,"12,045,631,093",3929,Boomers
25.95,Uruguay2003,0.752,"12,045,631,093",3929,Generation X
18.79,Uruguay2003,0.752,"12,045,631,093",3929,Millenials
11.78,Uruguay2003,0.752,"12,045,631,093",3929,Boomers
11.21,Uruguay2003,0.752,"12,045,631,093",3929,Silent
7.93,Uruguay2003,0.752,"12,045,631,093",3929,Silent
7.47,Uruguay2003,0.752,"12,045,631,093",3929,Generation X
4.44,Uruguay2003,0.752,"12,045,631,093",3929,Millenials
0.75,Uruguay2003,0.752,"12,045,631,093",3929,Millenials
0.36,Uruguay2003,0.752,"12,045,631,093",3929,Millenials
95.23,Uruguay2004,0.755,"13,686,329,890",4463,Silent
40.9,Uruguay2004,0.755,"13,686,329,890",4463,Silent
30.95,Uruguay2004,0.755,"13,686,329,890",4463,Boomers
26.67,Uruguay2004,0.755,"13,686,329,890",4463,Generation X
22.12,Uruguay2004,0.755,"13,686,329,890",4463,Millenials
10.85,Uruguay2004,0.755,"13,686,329,890",4463,Silent
10.21,Uruguay2004,0.755,"13,686,329,890",4463,Silent
8.32,Uruguay2004,0.755,"13,686,329,890",4463,Boomers
6.93,Uruguay2004,0.755,"13,686,329,890",4463,Millenials
3.72,Uruguay2004,0.755,"13,686,329,890",4463,Generation X
1.45,Uruguay2004,0.755,"13,686,329,890",4463,Millenials
1.14,Uruguay2004,0.755,"13,686,329,890",4463,Millenials
77.29,Uruguay2005,0.7559999999999999,"17,362,857,684",5655,Silent
45.18,Uruguay2005,0.7559999999999999,"17,362,857,684",5655,Silent
27.12,Uruguay2005,0.7559999999999999,"17,362,857,684",5655,Generation X
24.05,Uruguay2005,0.7559999999999999,"17,362,857,684",5655,Boomers
22.18,Uruguay2005,0.7559999999999999,"17,362,857,684",5655,Millenials
13.64,Uruguay2005,0.7559999999999999,"17,362,857,684",5655,Silent
9.01,Uruguay2005,0.7559999999999999,"17,362,857,684",5655,Boomers
8.55,Uruguay2005,0.7559999999999999,"17,362,857,684",5655,Silent
6.95,Uruguay2005,0.7559999999999999,"17,362,857,684",5655,Millenials
6.21,Uruguay2005,0.7559999999999999,"17,362,857,684",5655,Generation X
0.76,Uruguay2005,0.7559999999999999,"17,362,857,684",5655,Millenials
0.37,Uruguay2005,0.7559999999999999,"17,362,857,684",5655,Millenials
80.67,Uruguay2006,0.763,"19,579,457,966",6362,Silent
47.57,Uruguay2006,0.763,"19,579,457,966",6362,Silent
26.29,Uruguay2006,0.763,"19,579,457,966",6362,Generation X
23.88,Uruguay2006,0.763,"19,579,457,966",6362,Boomers
22.14,Uruguay2006,0.763,"19,579,457,966",6362,Millenials
15.48,Uruguay2006,0.763,"19,579,457,966",6362,Silent
13.56,Uruguay2006,0.763,"19,579,457,966",6362,Boomers
9.54,Uruguay2006,0.763,"19,579,457,966",6362,Silent
5.79,Uruguay2006,0.763,"19,579,457,966",6362,Generation X
2.45,Uruguay2006,0.763,"19,579,457,966",6362,Millenials
0.74,Uruguay2006,0.763,"19,579,457,966",6362,Millenials
0.0,Uruguay2006,0.763,"19,579,457,966",6362,Millenials
85.57,Uruguay2007,0.765,"23,410,572,634",7581,Silent
45.79,Uruguay2007,0.765,"23,410,572,634",7581,Silent
32.56,Uruguay2007,0.765,"23,410,572,634",7581,Boomers
27.22,Uruguay2007,0.765,"23,410,572,634",7581,Generation X
24.73,Uruguay2007,0.765,"23,410,572,634",7581,Millenials
13.18,Uruguay2007,0.765,"23,410,572,634",7581,Silent
11.53,Uruguay2007,0.765,"23,410,572,634",7581,Boomers
9.97,Uruguay2007,0.765,"23,410,572,634",7581,Silent
7.7,Uruguay2007,0.765,"23,410,572,634",7581,Millenials
5.82,Uruguay2007,0.765,"23,410,572,634",7581,Generation X
2.24,Uruguay2007,0.765,"23,410,572,634",7581,Generation Z
0.0,Uruguay2007,0.765,"23,410,572,634",7581,Generation Z
69.7,Uruguay2008,0.769,"30,366,213,119",9793,Silent
41.09,Uruguay2008,0.769,"30,366,213,119",9793,Silent
32.96,Uruguay2008,0.769,"30,366,213,119",9793,Boomers
26.59,Uruguay2008,0.769,"30,366,213,119",9793,Generation X
22.14,Uruguay2008,0.769,"30,366,213,119",9793,Millenials
11.17,Uruguay2008,0.769,"30,366,213,119",9793,Silent
11.1,Uruguay2008,0.769,"30,366,213,119",9793,Silent
9.28,Uruguay2008,0.769,"30,366,213,119",9793,Boomers
4.41,Uruguay2008,0.769,"30,366,213,119",9793,Millenials
4.18,Uruguay2008,0.769,"30,366,213,119",9793,Generation X
1.13,Uruguay2008,0.769,"30,366,213,119",9793,Generation Z
0.78,Uruguay2008,0.769,"30,366,213,119",9793,Generation Z
76.86,Uruguay2009,0.775,"31,660,911,277",10166,Silent
39.08,Uruguay2009,0.775,"31,660,911,277",10166,Silent
33.09,Uruguay2009,0.775,"31,660,911,277",10166,Generation X
26.62,Uruguay2009,0.775,"31,660,911,277",10166,Boomers
24.59,Uruguay2009,0.775,"31,660,911,277",10166,Millenials
9.5,Uruguay2009,0.775,"31,660,911,277",10166,Silent
9.15,Uruguay2009,0.775,"31,660,911,277",10166,Silent
8.25,Uruguay2009,0.775,"31,660,911,277",10166,Boomers
5.16,Uruguay2009,0.775,"31,660,911,277",10166,Millenials
5.06,Uruguay2009,0.775,"31,660,911,277",10166,Generation X
0.39,Uruguay2009,0.775,"31,660,911,277",10166,Generation Z
0.0,Uruguay2009,0.775,"31,660,911,277",10166,Generation Z
87.16,Uruguay2010,0.78,"40,284,481,652",12882,Silent
41.26,Uruguay2010,0.78,"40,284,481,652",12882,Silent
32.49,Uruguay2010,0.78,"40,284,481,652",12882,Generation X
26.28,Uruguay2010,0.78,"40,284,481,652",12882,Millenials
24.86,Uruguay2010,0.78,"40,284,481,652",12882,Generation X
13.61,Uruguay2010,0.78,"40,284,481,652",12882,Silent
9.31,Uruguay2010,0.78,"40,284,481,652",12882,Silent
8.89,Uruguay2010,0.78,"40,284,481,652",12882,Generation X
7.65,Uruguay2010,0.78,"40,284,481,652",12882,Generation X
4.34,Uruguay2010,0.78,"40,284,481,652",12882,Millenials
1.2,Uruguay2010,0.78,"40,284,481,652",12882,Generation Z
0.38,Uruguay2010,0.78,"40,284,481,652",12882,Generation Z
